ID;treatment;time;rep;salinity;pH;temp;O2;NO3;NO2;PO4;Si;NH4;P;aCy;Al;BB.Car;Bca;bCy;BE.Car;Ca;Ca.allo;Ca.epi;Ca.iso1;Ca.iso2;Ca.iso3;Ca.iso4;Ca.iso5;Ca.iso7;Car1;Car2;Cb;Cc2;Cda;Ct;Ct.iso;Ec;F;F.iso1;L;L.iso1;L.iso2;My.iso1;My.iso2;My.iso3;My.iso4;O;Pda.1;Pha;Pya;Z;EPS.prot.col;EPS.prot.bound;EPS.carb.bound;EPS.carb.col
TC-R1-P1;TC;P1;R1;61.2;8.105;19.9;0.3;0.51;0.24;38.58;333.12;104.08;293.204;2.64730894309317;5.05398977224175;8.52381698889318;4.39067999376718;1.44594863467861;0.426844182376869;4.76520086395269;0.46047881616018;0.544145049151033;0.170477813086624;0.38373234680015;0.0559871784675629;0.0566162478885468;0.329003307174555;0.0150976661036125;0.580671165321393;0.430126789126958;0.0202366938240647;0.149651968775037;0.0446639288898536;0.724046761697046;3.24745725790853;6.63585414192838;4.27692607285211;0.305309907196944;2.08611492726575;2.2294905236414;1.13983599118644;15.3770327112887;2.2294905236414;5.64899849720071;1.64881935832;1.31188670683722;1.05318832544808;5.78028941408715;6.90695599479905;8.90362453492803;430.7633504;456.599176545139;57.2729358;424.144578
TC-R3-P1;TC;P1;R3;61.7;7.603;20;0.7;0.42;1.36;47.67;422.13;95.87;286.287;2.98242820360026;3.83409363994347;9.41958018611348;8.50695094216651;1.7558884661889;0.53156137149852;4.60412393707773;0.453864105616785;0.267576599580045;0.0304834100787393;0.144513944076986;0.012419167069116;0.0180642430096233;0.195319627541552;0.0135481822572175;0.283053892881733;0.398848667242442;0.011097648241471;0.0600369083146748;0.0304834100787393;0.63043821596386;2.98493196129827;3.51829292243597;2.42398876494097;0.171815295599264;2.14863636869315;2.58608329405583;1.13221557152693;18.4371012954329;1.92991290601181;3.84695972598355;2.35449374533441;1.42813555044874;1.49457497922477;6.06621609214758;6.28600653026887;9.00626022805513;277.7373849;217.416700020716;4.01942471;305.870339
TC-R4-P1;TC;P1;R4;63.5;8.156;20;0.1;0.43;0.33;68.32;464.36;89.01;214.999;1.87638233378117;2.81124217999355;7.68614942724558;7.80845103114868;1.50110586702493;0.438760823573652;4.03530567868839;0.401719998859893;0.630304336239326;0.0192372957200512;0.0837388166637524;0.0384745914401025;0.0384745914401025;0.119950196842672;0.0169740844588687;0.335285764586387;0.283703339265404;0.0121343028882502;0.0427556784751442;0.0305533520259637;0.825318805135721;2.59201687237937;3.42503304861968;2.05720553588995;0.172209513185358;2.16646186348127;2.01171458751832;1.39272548366653;25.1206411313185;2.2309398951325;5.13245131943776;2.91440703063551;0.773736379814738;1.27770944067561;5.59548617123456;4.49401251547973;9.607226716033;191.8929685;215.462177398501;32.8303069;171.553893
TC-R5-P1;TC;P1;R5;60.4;7.951;19.8;1;3.09;2.79;6;77.71;82.42;263.405;2.68566870055703;5.35267490264413;7.47562329336778;7.43853626951415;1.12567632003545;0.46152448185903;4.65828491609026;0.437150198448404;0.362741654031654;0.0240277591345754;0.178270470998463;0.0255779371432577;0.0248028481389165;0.259654816454282;0.0255779371432577;0.503469421535834;0.406308655976287;0.0214709744560421;0.151849913958689;0.0379793612127159;0.644794171440629;3.55961713822704;7.07953468842202;4.52689306373682;0.293291663284357;2.23469760786958;2.74699982627446;1.05110282741692;11.3148127892527;1.76655937380994;5.67065558992992;1.20126037419076;1.24542435853601;1.26747637285755;7.09183208622679;7.30307814836971;9.3450990874546;250.4845738;365.991964061026;25.4913128;281.955008
TC-R6-P1;TC;P1;R6;61.3;8.184;20.1;0.1;0.43;0.71;43.04;408.88;96.89;450.307;2.57266273582722;2.2560772267691;9.92631722178871;5.12760075709286;2.28560773582966;0.491888861337399;4.63343490940138;0.484987973753145;1.2678835993527;0.0577817703104333;0.441414835486261;0.0213129480653238;0.111300951007802;0.705695391496275;0.0104196634986027;0.723240067911625;0.534334080024261;0.0126966969309823;0.0623008260595884;0.0222601902015604;0.949927253376463;1.86747062311509;3.35051117353502;1.27984300074207;0.0974005327809798;1.40869893824578;1.13343592732419;1.16042249702238;27.9041130679336;2.74183548133661;4.35563234928867;3.12504477105098;1.19820369459986;1.19862512135305;4.00156386667094;3.66963690998856;8.80841634949084;871.7396654;771.39797239861;63.0120603;292.473787
pH-R1-P1;pH;P1;R1;61.8;8.063;19.9;0.1;0.54;0.17;42.26;459.77;92.01;314.534;3.93258598399216;4.4327670865486;8.20039755040258;4.07699912507758;1.11377435210967;0.308035237933904;3.08298904357129;0.29098414529807;0.96493709339546;0.46473294280043;0.51282949574226;0.0727460363245176;0.079960519265792;0.27835880015084;0.0192386211767319;0.609762396758617;0.500142190599765;0.0188031449816463;0.0252394657662619;0.018637414264959;0.733085128687326;2.79531525705074;4.70531132736138;2.05982005127134;0.165675802443193;2.45275211280432;2.26776801491126;1.14416090178302;20.1221590930344;2.56922358184811;4.87809917406894;1.42506268006508;2.00056876239906;2.15352936573558;5.47745512589268;5.73494233266542;10.3111506418171;338.1747635;357.823621267482;43.6836859;255.110062
pH-R3-P1;pH;P1;R3;60.6;7.97;19.7;8.5;0.45;0.49;20.91;373.91;116.97;356.643;1.94905021429278;3.52401395191586;10.097765216355;4.10804231984014;1.19627333511982;0.473443155700339;4.41198024469965;0.365879000167667;0.325055680762627;1.0797767982633;0.818507554071043;0.141350743439949;0.199523973592131;0.391393574795817;0.0153087447768898;0.546629226864836;0.598966067734873;0.0173276796451319;0.0856908621983645;0.0199013682099568;0.814128635756139;2.11091924842485;3.64648293704232;1.39152871155693;0.0902499767676441;1.95972393035585;1.94809352127362;1.16304090822306;25.4938567082494;2.4365707027273;4.5300443375288;2.54705958900849;1.18630172638752;2.02655085139752;4.66901421645508;4.58954163404733;9.03101265235202;310.7032556;485.627042099909;37.5919105;342.479789
pH-R4-P1;pH;P1;R4;59.9;8.047;19.6;0.5;0.99;1.6;30.46;208.19;107.87;300.072;4.8089092662317;1.24015422702966;13.9394447714954;6.04728471851025;4.49394875518458;0.516275732277609;5.33377287875628;0.468888346268499;0.386261889834365;0.0275421521447113;0.127634363597442;0.0214963138690429;0.0282139119531189;0.163237633443045;0.0087328775092987;0.643042932533896;1.4238807791822;0.00960444965750323;0.0940045673430279;0.0282139119531189;0.681319297565676;1.56167569329661;4.48751393495604;1.02782049041393;0.0801257909193658;0.9722196718072;0.757872027629235;0.658353478546608;23.3103063043537;3.51377030991736;2.92431428842796;1.53870987427754;1.58464151231567;2.09239179997866;3.68784054746239;3.60937585496319;7.70120464439404;324.7502339;372.220955241946;28.1107573;218.186085
pH-R5-P1;pH;P1;R5;61.6;7.866;19.9;1.6;0.62;0.35;40.54;370.04;100.11;178.426;3.37317116816766;2.89229161627426;11.3424217422334;3.6420770677273;2.27637318097204;0.59202367005858;4.78514447583149;0.399025945701368;0.292257098552249;0.0493127302510761;0.141604445583365;0.00950061775479448;0.0280494428951075;0.194988869157925;0.0153819525553815;0.525871202958957;0.464004002610845;0.016979321291454;0.0633092967054658;0.0230729288330723;0.91769680516367;1.9230388108205;3.82434893967013;1.56862972431569;0.100481619351183;1.85086041041437;1.84570481038536;0.938319205279708;24.8087473395931;2.35610921325729;4.44412722500609;2.78402401566507;1.34045600754244;0.898342057822979;4.50932483926829;5.60142694877857;9.16150125154967;269.038203;376.882608482957;24.1884115;348.352778
pH-R6-P1;pH;P1;R6;61.3;8.046;19.6;0.1;0.87;0.46;38.01;424.42;108.01;226.973;1.96171530864667;6.27560064322554;6.42289026073309;5.06972614256811;0.79968012581775;0.279913945402973;2.73379157473151;0.225084358271259;0.535394832781151;1.46960418385846;1.34613557956404;0.192305082794862;0.186841870215463;0.415204156034362;0.0229454928334779;0.622579428891422;0.211677005823084;0.0126928729565004;0.0672768595253156;0.0273160628969975;0.659934194624908;2.09186688107518;3.15055404145386;1.90997349563382;0.170774100786083;4.00941152206076;3.17515508734625;1.49419062933941;18.4781574494974;1.6187065151177;4.25844329361733;3.18760667592408;1.30741680067199;3.31826987358147;6.21112053260122;6.16857861114504;9.91146450795144;240.5144332;166.476280961248;0;242.408596
C-R1-P2;C;P2;R1;60.8;7.913;19.8;0.2;0.42;2.1;34.11;312.12;117.95;288.514;3.96772252167569;2.80428671722933;11.1759311377337;3.86986783747309;3.09978322005913;0.770303664867161;4.52607467010001;0.433703645088221;0.39127611459046;0.341305912004209;0.667055062825905;0.0777838059125613;0.143310769681325;0.562871904603626;0.0127282591493282;0.542591874406441;0.838062697103018;0.0080038203361724;0.0362829736144212;0.017442429204635;0.907901255194936;1.84266349427138;3.23360509832964;1.56278992201932;0.116336718760743;1.43974873604877;1.51495949091699;1.01534519072096;21.5801144504027;2.12201772663905;4.81886050834235;3.32001760775426;1.18188329078631;2.22090315601076;5.54308060425826;4.95573431506533;8.33764939681977;537.0408725;183.914229903884;0;223.787922
C-R3-P2;C;P2;R3;60.9;8.037;19.7;0.8;0.25;0.67;31.98;295.95;128.1;312.274;2.56746918008606;3.55353973665349;8.96339481477782;6.66471231886527;2.15457208972134;0.663618480201603;3.6756264412761;0.368941250222748;0.375506041151979;0.166745689602452;0.357124626550134;0.0479229737833819;0.0452970574116897;0.363689417479364;0.0150990191372299;0.605972039303015;0.471311586124567;0.0175987020963518;0.0597130417940164;0.0131295818584608;0.852849536796837;2.22189747744439;3.92690439885249;2.42739753466717;0.197107919945165;2.10219929684133;1.78051043647059;1.02491567141374;21.1865779667425;2.22937861373208;4.92258767730104;3.13459610454276;1.3241611229214;1.73807622254729;5.75098750107558;5.59762783438024;8.43124059622837;122.9066845;150.835184727606;0;122.907882
C-R4-P2;C;P2;R4;59.8;7.941;20.1;1.5;1.43;1.78;4.31;116.88;116.83;203.65;2.32921637970128;6.71869398192734;7.04723560082963;5.36192765105119;1.53290308749572;0.550439724808243;3.03433221162658;0.351074964244422;0.38125000249353;3.27573251761944;2.92929986695181;0.496727552716075;0.374286532128351;0.613365681332817;0.0162480975187501;0.601772787751366;0.390160378871765;0.0207416338048508;0.0535948870236799;0.013346651533259;0.555482573308953;2.06322098657611;4.14667829389185;2.72088165315047;0.250607520684912;2.53934890655521;2.66499377432748;1.01838471773308;11.94948821392;1.858221465474;6.04417942862361;4.72821476090359;1.05806204439801;3.36643133121701;5.89690320434658;5.30947223379864;7.73707869966042;232.2985656;220.038106672743;0;229.450514
C-R5-P2;C;P2;R5;63.5;8.127;20;0.2;0.38;0.15;48.3;374.76;111.13;296.253;4.09601299422356;2.1394165416642;10.8092829320966;4.76093116528136;3.55929405015289;0.70123512692399;3.4039588995615;0.376461056816526;0.719327163680921;0.0424877308218126;0.4619305618418;0.0242081257008002;0.061261379324474;0.715374816627729;0.0118570411595756;0.675605223683432;0.889546877849853;0.0114782827633621;0.0553082619821401;0.0242081257008002;1.08659840142419;1.311800142652;3.34456659387701;1.21310874121724;0.105664412970346;1.33432031677478;0.82198635548151;0.962737443748891;26.1853324612637;2.06059593223447;5.43862205065163;3.01770333245266;1.27801988146783;1.86584612987477;3.50086593440421;4.3472291273371;8.58581638431029;175.3525771;215.844717924127;18.89982;202.292141
C-R6-P2;C;P2;R6;60.4;7.944;20.1;2;2.02;0.69;9.44;103.75;124.31;290.302;2.33062291176771;5.23085064855723;7.17275433325964;5.18033888900709;1.32783263815846;0.707644764927542;4.13051858862062;0.406399486318164;0.332618627194926;0.0344713850002014;0.139699823421869;0.0145142673685059;0.00550332637722514;0.162680746755336;0.0193523564913411;0.668501334532347;0.468640110806182;0.0264800281735682;0.516236432521772;0.0108857005263794;0.565124839501572;1.81942631254165;4.06160894707989;6.35777335645109;0.425343992156939;3.43209963502174;2.83940773017863;1.46105446310163;15.1825612368532;2.83940773017863;5.38936127427109;2.01928753626781;0.875254324593898;1.24795450443842;6.35750407921459;6.92261555292255;9.31766808544055;200.3491717;88.3213656606604;0;74.0373951
TC/pH-R2-P2;TC/pH;P2;R2;67.6;8.111;20.8;0.3;0.4;0.12;47.95;452.06;104.42;234.169;1.67734630704712;3.8909619976346;9.46880667281327;4.77895778473707;1.73302585250926;0.57731487057206;3.66268562737544;0.38343169578706;0.512459504528102;1.30731949611207;1.43147833093836;0.220321069642723;0.192933091372219;0.385866182744438;0.0121724347868908;0.70051187479696;0.346788056830178;0.0103333121148628;0.061321800214802;0.00852070435082355;0.645025785704131;2.24718660825955;3.64063290245484;1.41935435612425;0.150196228161296;2.21944356371314;1.7547475675607;1.06117145390034;22.3539581432733;1.88652702915617;4.65389572266099;4.91745464585193;1.23456548231543;2.0616062375581;4.4312685795789;5.16586390560534;8.79454512121331;149.4862637;159.546871060031;285.374503;113.423787
TC/pH-R3-P2;TC/pH;P2;R3;65.4;8.045;21;0.1;0.16;0.1;19.62;322.75;136.29;275.396;2.18671693638124;3.71023729230688;10.8077987288031;4.86923918103171;1.7839006586268;0.661986382486328;5.46286632081755;0.56410032660616;0.774946032982592;0.0276766440350926;0.198768625342938;0.0191220449697003;0.0251605854864478;0.328094034743279;0.0266702206156347;0.808567941600108;0.424354806229844;0.0184362708943173;0.35913344645085;0.0166059864210555;0.630797684936255;1.89239305480876;3.52379356426364;2.75272416135805;0.221459763357377;1.65154302965128;1.9612073477109;1.19851560137888;17.3010601404789;1.47377277298743;4.31236235520058;3.50952893800898;1.21571917460442;1.54780710514108;7.87618299071791;7.01411321063933;8.84263663792458;473.1216656;103.194565860712;165.910511;170.478144
TC/pH-R4-P2;TC/pH;P2;R4;66.6;8.085;20.9;1;0.79;0.14;26.79;244.59;134.04;231.631;1.49265931152712;4.51879591057038;10.2626736651236;3.71247887612622;1.85820853067661;0.60601153863374;3.96491954428565;0.417079548952593;0.56473179803435;1.08988670456225;1.81026223938639;0.280463163848596;0.148413343149189;0.560545780663476;0.0140802402474872;0.724221609467614;0.325249225808809;0.01020159507319;0.181059866868149;0.00913312880918087;0.624478513552913;1.54384965850581;3.40769963277137;3.12413069050745;0.226953381825441;1.94715869850874;1.64359275442051;1.00176761549113;21.7006283459637;1.99052526194991;5.34709727229682;4.30629974970863;1.17089721291171;1.40757308033166;5.14134588289564;5.31914458777964;7.54578203876437;205.4799072;122.92738497947;129.681897;118.881501
TC/pH-R5-P2;TC/pH;P2;R5;64.7;7.946;21.3;0.4;0.08;0.29;28.9;221.06;120.73;233.318;2.04467992648837;4.77625287386523;8.56931504538997;5.22270223572692;2.08315508639541;0.602347970180809;3.59858688772385;0.37730609147365;0.536399488005852;0.926682986447386;1.27803426398527;0.196103038625795;0.102377321635526;0.312419056634233;0.0216290116131392;0.684669276643525;0.449143045478153;0.0167504798437616;0.275767419595935;0.0115354728603409;0.558690129741117;1.80752689033891;4.69141254020846;3.42201211828122;0.288627249722159;2.85917889926336;2.1252134347015;1.00235582100612;17.6316032121241;2.39360379114576;5.31303358675376;3.83962530341689;1.04069730049816;1.75910198920325;5.03402590527312;4.84688739578341;9.30054745392565;323.4802514;153.502451878919;137.18781;225.269353
TC/pH-R6-P2;TC/pH;P2;R6;65.2;8.038;21.2;0.1;0.2;0.2;31.53;288.94;128.31;214.72;1.41634438051512;4.73770767204094;7.3136853344572;4.47370722009357;1.60579171803625;0.628135783019102;2.92280061642684;0.280052420737255;0.231930737173952;1.7639358106155;2.80920188801511;0.392862269090571;0.266641459744203;0.664237009185263;0.0173553612851256;0.548387415549331;0.449497881597812;0.0183283264450169;0.0761719383589006;0.00867768064256282;0.728186568188456;1.82496139928712;3.88531857024633;2.3134537576402;0.18494651358414;2.59809775563536;2.03173042482211;1.41142334821713;19.8857862818872;1.67213211954386;5.51084402838918;5.35801474864592;0.665256864764763;2.18076231035565;5.98941761294863;4.7915340903589;8.3426806824554;431.5458959;140.583783937738;87.9131048;84.1284077
TC-R1-P2;TC;P2;R1;64.7;8.092;21.4;0.7;0.13;0.09;29.01;271.56;124.63;272.323;2.36001967542697;4.20605761683084;9.92220509032788;3.50752801135907;1.55343067243294;0.581379204511399;4.33760995299463;0.517617224882006;0.466863120639791;0.322064646772294;0.641890141886843;0.0914320260245793;0.05597879144362;0.322811030658209;0.0134349099464688;0.731488281187972;0.599650277020373;0.0126722677684325;0.41256681165933;0.0287357796077249;0.620914471240953;2.83239067018133;5.54076526437873;4.5864130801236;0.397550531376175;2.14768361627864;1.87975476909932;1.15677216559958;15.3910237768562;2.12216658321394;5.6988040511156;2.77710376520782;1.51826346734945;1.16241512440785;5.76848505487397;7.67193982109183;8.04211825422358;488.2142758;171.151212375558;141.407905;112.060367
TC-R3-P2;TC;P2;R3;65.8;8.177;21.2;0.4;0;0.51;64.19;437.57;98.17;241.075;2.14046048759948;2.92475717201341;10.0111979493959;3.3062387704945;2.21523639983003;0.831908478553533;4.03530742692317;0.404593310983789;0.173280367532451;0.212513658294515;0.444643961970063;0.0613020168157256;0.0433200918831128;0.310596885199677;0.0122604033631451;0.558870797200015;0.475040177620013;0.0102253932861315;0.102941607924018;0.0310596885199677;0.707903009786686;1.75112849789338;3.45468508136506;1.88934004794609;0.154643491468897;1.46237858600671;1.22020124055337;1.2108867272667;22.960275251634;1.77907203775338;5.39310319298014;5.51419186570682;1.36923345314004;1.59119171890021;5.98288086306479;6.8421243912709;8.41100549786022;619.2152484;124.761957924975;143.865756;212.28276
TC-R4-P2;TC;P2;R4;65.3;8.147;21.4;0.7;0.47;0.91;33.63;299.45;124.56;268.665;1.81305356056468;3.80883313195042;6.75452544082111;4.02168742896521;1.48637724334582;0.38569032531775;3.77936869727795;0.349941546044255;0.302806562291355;0.348513213203258;0.457066509119026;0.0885566361418114;0.0528483151168874;0.218534924672535;0.0157116612509665;0.488311939993644;0.195324775997457;0.0112318314992948;0.105935185167989;0.0428499852299087;0.927792685987923;2.7345468639644;3.45339417721275;3.2546141015617;0.240864942534349;2.60433034663277;1.92069363064167;1.5137670139803;21.3717859070551;1.64398353131193;5.27376895193135;3.72744780861815;1.13939452665184;1.33468773514159;8.00812641084954;6.61782668674371;9.5058057652096;222.9760666;142.879756218869;67.64058;106.993025
TC-R5-P2;TC;P2;R5;65.7;8.155;21.4;1.1;0.08;0.16;25.25;298.36;136.56;279.539;2.26337708889628;5.22618883253517;6.73256591686948;2.87161773845094;0.993677746344709;0.467937205569652;5.80186573363163;0.59446193538458;0.77169710637511;0.099306866235939;0.242060486450101;0.0406882299161139;0.0193096684347659;0.216544138875589;0.0317230267142583;0.565843001417342;0.267203639558189;0.0141736957748602;1.14841454745027;0.0393089678850592;0.557984070842101;2.16906483876648;5.6320252082817;9.88790950980706;0.672241696449878;1.58750397619865;2.38125596429798;1.32030033664046;11.6940886959584;3.19858474412303;5.69772466704962;2.43626847832467;0.840905571550772;1.1008791538556;6.7663791895515;7.49134838843202;8.15756993710001;174.0708121;129.202213976495;100.578816;128.022362
TC-R6-P2;TC;P2;R6;63.8;NA;20.6;NA;0.21;0.12;26.08;267.86;128.04;226.635;2.76419455454257;3.4813953437891;8.68159243097269;3.76858204938178;2.23177713374677;0.543151510177844;3.11747056022911;0.33355914545823;0.558695624132713;0.139036125640333;0.403077208278396;0.0433690667134983;0.0605891373203285;0.479610855419864;0.0242356549281314;0.683196581035856;0.588711947488344;0.0153876894661582;0.116024432960444;0.0255112157138225;0.806753409521064;1.91149681715351;3.55233990743241;3.09013013554947;0.254450444098726;2.5147448621107;1.94056901209121;1.35912511333729;22.2765693710096;2.11500218171738;5.37835606347376;4.3608292406544;0.988454627881664;1.34092327651296;5.23953354341175;5.23953354341175;9.57202018323641;202.7575825;146.617527601525;105.21808;166.317032
pH-R1-P2;pH;P2;R1;62.6;8.241;20.3;0.3;0.22;0.17;27.97;296.62;121.83;250.123;2.74001825100274;5.72869223149461;6.84966301460511;3.59319939292023;1.97250613587592;0.460051993518254;2.46517601972974;0.2698069044191;0.562433298266681;2.68733046093054;2.90612909486245;0.432227976233583;0.365782992309477;0.547667746283547;0.0154367134369137;0.558337160078914;0.420664983621099;0.00839640787514029;0.0535348759115774;0.0114097447142406;0.971353689452357;1.85857438218049;3.71422704167268;1.65629835952623;0.143545857825607;1.78973829395159;2.06508264686722;1.21610422537736;19.3811830635612;1.49144857829299;5.86636440795242;5.14740970867272;0.979002143700013;3.00513407189626;3.97200329502811;5.25245172566217;8.84161311029074;388.9067346;274.578728167801;197.859717;245.243865
pH-R3-P2;pH;P2;R3;62.1;8.123;20.3;0.2;0.41;0.43;21.8;287.05;128.3;161.455;2.51860016151209;6.33351884588877;6.06112526459993;6.24319583086662;1.72755967757147;0.43490362934005;1.69992172909056;0.168560994652571;0.191618866562593;3.56124856155126;2.84804473040335;0.476264319796652;0.462747636263191;0.624152739633342;0.0278284660983019;0.507406373919558;0.498345545813852;0.018472814020085;0.109039095096479;0.00604275263848841;0.598014654976622;2.22896371400377;3.09003871202099;1.49123600972605;0.17332348358658;2.99913410298882;2.96289079056599;1.44973249691302;13.8902494860479;1.39536752827879;4.65726564633309;4.88378634897575;0.942326122993465;5.35557781146797;4.92217845100235;5.634191686053;8.80712491874662;351.8628509;253.828359176265;138.541532;240.355859
pH-R4-P2;pH;P2;R4;61.6;8.136;20.1;0.2;0.32;0.63;22.81;265.34;136.83;198.923;2.10272753002796;3.52594995364512;9.74426782106917;5.11840717107846;1.83988658877447;0.832424889237065;4.16019181494513;0.418140826279016;0.308522512413058;0.562235867893138;0.694838666924538;0.121994575108888;0.0680694368361189;0.224540739693171;0.0176803732041867;0.56415199258322;0.312298424465711;0.0102693574358827;0.148449116430115;0.0344767277481641;0.705189990729025;2.18608897125998;3.87891692868569;2.75607450220845;0.20361500280168;1.77304911954726;1.89393883224367;1.41037998145805;19.2819091750765;1.65215940685086;4.94640407782787;4.90610750692907;1.14845227061584;1.51444363725658;6.19545124332236;7.43454149198683;7.30375347540775;390.2367997;98.4835645190224;35.2312556;95.1694142
pH-R5-P2;pH;P2;R5;63;8.075;20.3;0.1;0;0.61;36.84;338.98;114.03;225.62;3.46118787266045;3.80704509900952;9.72176635229936;5.08996675783725;2.51912019604159;0.636562983197559;2.89287176810189;0.325880457199647;0.288103812021476;0.399613186342584;0.729134765969043;0.107868251894297;0.0937589024904012;0.393696362399015;0.0141093494038953;0.663898872851797;0.492737444694693;0.0154549419008563;0.0827987128581816;0.0223018748642217;0.720952682237498;1.73236112134766;3.44801085245882;1.45079921654702;0.170351908007457;2.42738025386438;1.81534848045413;1.30186419598282;20.9646815942731;1.69086744179442;5.29044414303776;4.42945029230808;1.16182302749064;1.80752566465405;4.80234759922791;6.18457310749277;8.8433404547837;297.5759443;182.51300150164;165.974496;189.336879
pH-R6-P2;pH;P2;R6;62.8;8.22;20.2;0.1;0.02;0.27;62.25;378.64;127.11;232.576;1.70918489479454;4.31684863387515;9.44207336981305;2.24825745879324;1.49701021819935;0.810034261129086;3.92621233379458;0.451478341349967;0.247900778754948;2.56610806116608;3.36547211074804;0.488586150228047;0.262846979553063;0.572594106438143;0.0123692696260265;0.510973919928079;0.375888860636748;0.0096714278204737;0.129819597532214;0.0319539465339018;0.669552033009207;1.93230367421078;3.27675619981638;1.64919772455805;0.0784322825303955;1.77372556112965;1.43894954462505;1.24513185085923;19.0176270428405;1.45069607151995;5.05687982825375;5.86151692055429;1.10417352812045;2.90964378184374;5.83935407252778;6.22061774049351;7.50015742239261;258.9739846;209.186670175647;154.880121;155.526533
C-R1-P3;C;P3;R1;61.6;8.055;21.5;0.1;0.1;0.11;33.89;326.89;116.41;223.372;2.04812260784406;4.15004652394727;6.36563745520804;9.86474275797241;2.09363644357392;0.601658374193545;3.23111253005877;0.126697288696618;0.149250732757796;1.69482498753853;2.53593578370246;0.364171787929022;0.249414557853028;0.606952979881703;0.0139300683907276;0.453556997152707;0.377964164293922;0.0106695215401154;0.12067359326821;0.0590369565130837;0.97514754387832;1.0507403767371;2.44728267847301;2.0871598139617;0.109132539292115;2.22998856933414;1.17924819259704;0.869317577876021;21.6497873307559;1.27751887531346;4.31635075623659;5.59386963155005;1.07341822659474;1.57544336306701;4.57136844693214;5.68192688319249;8.19426308189224;392.9123784;188.977084295238;46.1883461;140.551634
C-R3-P3;C;P3;R3;62.3;8.047;21.6;0.2;0.09;0.11;17.89;140.73;131.32;175.455;1.94004408271994;3.43781980081321;8.01667997306456;8.06290422565906;2.00043456000305;0.511897466923165;4.91258307039133;0.203975835628987;0.16040818141697;0.28054928848647;0.520831502625471;0.0785538007762117;0.0587503215889315;0.301672999619569;0.00990173959364013;0.496490386988341;0.473922642125234;0.0176961985256046;1.00688918958345;0.0594104375618408;0.940322702629433;0.917754957766326;2.71913668802538;7.3632617991639;0.268791636473903;1.54965181393331;1.25627113071292;0.917754957766326;21.6499899053401;2.76831003654105;4.33300701371643;3.22718751542421;1.09829691667118;1.28507729945231;5.24311538176541;4.21505354220356;7.69560099831928;519.050908;142.99884148877;62.7914803;156.499095
C-R4-P3;C;P3;R4;61.4;7.909;21.4;0.8;0.02;0.14;9.75;232.52;111.33;228.774;1.69666070514397;6.51516867681187;5.99365256849527;9.59987115445961;1.35860424885589;0.428669739112742;3.64223793081694;0.192430641061538;0.179601931657435;4.60773775596917;3.97355329542724;0.730120896085661;0.481913257614982;0.559443284013689;0.0156175592745596;0.464007135031479;0.381375727423134;0.0294066551583261;0.312212338012229;0.0529881475386844;0.775463979093705;0.934370532186677;3.17661961786216;3.70040972990184;0.188117543615592;2.50436727674524;1.72254703552782;0.832670338207175;14.3842211859759;1.582709268806;4.83711547615008;4.8434717382738;0.947083056434115;2.14995481346494;4.71252721739286;4.38677648807999;7.10630105431772;808.7816538;236.429943857649;61.5682577;229.194165
C-R5-P3;C;P3;R5;64.8;8.137;21.4;0.9;0.16;0.12;41.56;197.86;112.26;266.217;3.79441137515425;4.41549832051118;6.06209176581253;14.389467664637;2.65608796260797;0.518760909054862;3.26241683116108;0.157340969219383;0.199084491665341;0.0631504570336297;0.344651646861505;0.0363917887990409;0.0470952560928764;0.465600827281846;0.0171255476701369;0.548887912770727;0.536690403598044;0.0191290308488509;0.194716510166948;0.0770649645156159;0.853825642087797;1.65886124748486;3.58466895739554;3.50427249044301;0.176094094997136;2.54927941709071;2.13456410521949;0.829430623742432;19.5770022221559;1.74424381169364;4.7570285773463;3.78122784353167;1.52468864658535;1.62527965678681;4.70914362094639;0;9.18472440703017;382.6378871;225.805125543016;68.4726815;230.49936
C-R6-P3;C;P3;R6;61.9;7.91;21.3;1.4;0.43;0.13;11.86;151.8;131.32;246.464;1.32827892909312;6.5911208107332;6.05920429414765;11.5472833452011;1.6103107565033;0.479227975991678;4.25709307138281;0.222759495419022;0.235488609442966;0.170251900070252;0.373917724453358;0.0525075953487694;0.0302316458068673;0.272084812261805;0.0143202532769371;0.453309546817964;0.462375737754323;0.0334129282112155;0.40078885241204;0.064441139746217;0.562103838054276;1.82230437820822;4.3172160674486;6.12881181786386;0.327218997216437;3.50861589237104;2.37534202532613;1.10607529423583;12.1396296637851;2.11242248817171;5.94742125425169;2.42973917094429;1.20580339453578;1.36291846888947;5.66850181379028;5.82337891252772;8.50408709830501;155.4931629;119.226128369211;17.0112363;88.1436299
TC/pH-R2-P3;TC/pH;P3;R2;83.2;8.111;23.9;0.1;0.13;0.22;46.3;346.57;106.65;322.01;1.41191941808589;7.24351528370491;5.4141307563003;8.2210276754338;1.32476389845095;0.44326216718248;2.29710004921092;0.131088655761207;0.125753652329065;4.57895723147286;4.72071589409835;0.796439798084077;0.507587469400953;0.717939033296843;0.0213400137285686;0.373466615346896;0.251872833606046;0.0115777474006425;0.0362618969003896;0.0579228944061147;0.67745106969902;2.11052064021618;2.68896934622007;2.10652322369762;0.134792408659223;3.61307237172811;2.49267252568742;1.02486187467288;14.8865529931297;0.946694443553759;5.41092328746781;5.51514652895997;0.877212282558987;2.13652591832117;4.21370389446676;4.39174772099352;8.08598648576651;678.011049;127.454709534013;3.94769724;205.539122
